Cell_name	Zvalue	Color	Cluster	POU5F1	THY1
MGH60_P3_H10	NA	black	0	1.8687	0
MGH60_P3_H11	0.203365718822	green3	2	2.6808	5.0002
MGH60_P3_H12	NA	black	0	0	5.5662
97_P3_G07	0.0468690297511	green3	2	1.2821	4.5495
97_P3_G10	1.39492055578	black	0	0.62761	3.3571
97_P3_H02	NA	black	0	0	4.692
97_P3_A07	NA	black	0	0	1.1693
97_P3_C03	-0.233825884937	green3	2	1.5351	3.3396
97_P3_H09	0.374846507933	green3	2	1.1316	3.7076
97_P3_H12	0.298668513882	green3	2	0.31383	4.668
97_P3_H08	0.110021155441	green3	2	1.3408	3.4097
97_P3_E02	0.532873205077	green3	2	0.88518	4.0103
97_P3_E07	NA	black	0	1.4249	0
97_P3_C07	NA	black	0	0	4.5299
97_P3_E04	-0.199222256123	green3	2	1.0377	5.3659
97_P3_C04	-0.24324189096	green3	2	1.0014	5.4186
97_P3_F10	3.07915896035	black	0	0.4678	2.0892
97_P3_F03	NA	black	0	1.6154	0
97_P3_A09	-0.934428604847	red	1	1.6951	2.0735
97_P3_G04	0.167965434806	green3	2	1.3132	3.3169
97_P3_E09	NA	black	0	0	4.5259
97_P3_B08	NA	black	0	0	5.373
97_P3_B12	3.20830553781	black	0	0.3115	2.389
97_P3_E05	0.0332902184101	green3	2	1.2827	4.6456
97_P3_D03	0.0392185902861	green3	2	1.319	4.4781
97_P3_D11	0.057988883213	green3	2	1.1447	4.6954
97_P3_H11	-9.83491767018	black	0	5.7782	2.8618
97_P3_C10	NA	black	0	0	2.7797
97_P3_G08	0.105197831122	green3	2	0.99204	4.6715
97_P3_F06	-0.602058587391	green3	2	1.715	3.2098
97_P3_C01	NA	black	0	0	0
97_P3_A04	NA	black	0	0	4.9041
97_P3_C09	0.311197483311	green3	2	0.9381	4.3172
97_P3_D10	0.0755191731854	green3	2	0.74244	4.7982
97_P3_H07	-0.334042263908	green3	2	0.60692	5.2614
97_P3_E01	0.0183947322754	green3	2	1.2363	4.7921
97_P3_E03	NA	black	0	0	5.1284
97_P3_B10	0.64878899437	green3	2	0.60881	4.1967
97_P3_F05	1.55241131753	black	0	0.31267	3.6817
97_P3_G12	1.15192358416	cyan	4	0.74502	3.397
97_P3_B04	NA	black	0	0	3.5151
97_P3_B02	NA	black	0	0	5.2338
97_P3_B07	NA	black	0	0	2.4675
97_P3_G02	0.9627293356	cyan	4	0.67627	3.761
97_P3_G11	-0.0502816481816	green3	2	1.4993	4.4425
97_P3_F11	NA	black	0	0	4.2348
97_P3_H03	NA	black	0	1.2073	0
97_P3_C02	0.0102253894788	green3	2	0.70752	4.8847
97_P3_G06	1.79060259631	black	0	0.70133	2.7172
97_P3_B01	0.267322889973	green3	2	1.2228	3.6223
97_P3_B05	-0.993328469641	red	1	3.0611	4.3426
97_P3_E10	3.47652005813	black	0	0.45628	1.7677
97_P3_G01	NA	black	0	0	3.0769
97_P3_A08	1.30174510607	black	0	0.65535	3.4061
97_P3_A03	NA	black	0	0	4.1071
97_P3_B03	NA	black	0	0.97085	0
97_P3_D01	1.79063847995	black	0	0.60027	2.99
97_P3_G03	-0.0311184860758	green3	2	1.4415	4.2042
97_P3_E11	1.49961778957	black	0	0.45312	3.5472
97_P3_D04	NA	black	0	0	2.9686
97_P3_A11	-0.862187069619	green3	2	1.5878	0.62387
97_P3_C12	NA	black	0	0	4.3238
97_P3_D02	NA	black	0	0	0
97_P3_E08	NA	black	0	0	4.1306
97_P3_D05	0.214555940521	green3	2	1.129	4.2158
97_P3_D12	-0.35521554847	green3	2	0.78325	5.392
97_P3_D09	0.137294244212	green3	2	0.95159	4.6308
97_P3_F01	-0.0206773248174	green3	2	1.4255	4.1119
97_P3_F07	-0.0641327142337	green3	2	1.4431	3.4526
97_P3_B11	NA	black	0	0	5.2495
97_P3_H05	NA	black	0	0	0
97_P3_F12	-0.061962313916	green3	2	1.115	5.0775
97_P3_F04	-0.191439295922	green3	2	1.518	3.4323
97_P3_C11	-0.129838667988	green3	2	1.1263	5.2995
97_P3_F08	-0.114111655414	green3	2	0.88284	5.0841
97_P3_C05	-0.130438745713	green3	2	1.069	5.2307
97_P3_F09	0.565980274094	green3	2	0.94186	3.8402
97_P3_G05	0.456241356377	green3	2	0.89297	4.1252
97_P3_A10	-0.268577347735	green3	2	0.7966	5.2789
97_P3_A05	0.211038140699	green3	2	1.1776	4.084
97_P3_C06	0.268477504057	green3	2	0.92372	4.4112
97_P3_F02	-0.0231351796016	green3	2	1.0101	4.9432
97_P3_D07	-0.272476851871	green3	2	1.842	4.3465
97_P3_C08	-0.174748271858	green3	2	1.1878	5.6039
97_P3_A01	0.0306094748	green3	2	1.03	4.8209
97_P3_H04	NA	black	0	0	4.9286
97_P3_D08	-0.00829782904206	green3	2	1.412	4.1393
97_P3_E06	1.45899623222	black	0	0.79244	2.8548
97_P3_E12	-0.503171275976	green3	2	0.70133	5.5178
97_P3_A02	-0.0145490611189	green3	2	1.3802	5.596
97_P3_B06	0.909395677265	cyan	4	0.72072	3.7534
97_P3_H10	-0.189548319435	green3	2	1.1063	5.4481
97_P5_B09	0.0535607123476	green3	2	1.2461	4.5913
97_P5_C06	NA	black	0	1.7765	0
97_P5_B10	-3.92529796628	black	0	2.33	1.1928
97_P6_G02	NA	black	0	1.0566	0
97_P6_E06	NA	black	0	1.6951	0
97_P6_A03	0.630478535838	green3	2	1.992	5.7859
97_P5_F07	0.408161453484	green3	2	2.3351	5.2442
97_P5_B05	-0.15445124335	green3	2	1.7587	4.5084
97_P6_B11	-0.400875101686	green3	2	0.43723	5.2601
97_P6_E08	0.568610413635	green3	2	1.8315	6.0009
97_P6_A09	1.13320701541	cyan	4	1.9096	6.7652
97_P6_B04	-1.66629347701	black	0	2.5013	3.5616
97_P5_A02	0.783431735068	green3	2	1.7433	6.806
97_P5_C02	0.115894165958	green3	2	1.5256	5.6609
97_P6_F09	-0.76128191459	green3	2	0.76043	5.9241
97_P5_A04	0.36224048647	green3	2	2.3156	5.2095
97_P5_C04	-1.27154924239	black	0	2.7939	4.0763
97_P6_D07	0.668789677259	green3	2	2.4839	5.3965
97_P6_A12	0.171118388272	green3	2	2.2098	5.0532
97_P6_C06	1.11946706413	cyan	4	2.2756	5.9648
97_P6_H04	0.62384617283	green3	2	1.8972	5.9476
97_P5_D09	-0.028723611089	green3	2	1.2588	5.0633
97_P6_F03	0.00317074730032	green3	2	1.4287	4.9792
97_P6_F11	0.0332299025876	green3	2	1.7022	4.9748
97_P6_H09	1.00770173505	cyan	4	2.117	6.0744
97_P6_B08	0.745068985768	green3	2	0.72159	3.958
97_P5_A10	0.28832863337	green3	2	1.7433	5.5964
97_P6_H07	-0.207901507265	green3	2	0.976	5.3152
97_P6_C09	-0.831541893745	green3	2	0.97966	6.6144
97_P5_G04	1.60282736618	black	0	1.992	7.1737
97_P6_H01	NA	black	0	0	5.6517
97_P5_B06	NA	black	0	1.2654	0
97_P5_E04	-1.14729051023	red	1	2.3294	3.8052
97_P6_B10	NA	black	0	3.0892	0
97_P6_F04	0.0695464043038	green3	2	1.4152	7.4477
97_P5_E07	-0.716322660141	green3	2	1.8996	3.6355
97_P5_G02	-0.137949121609	green3	2	0.64247	5.055
97_P5_C11	-3.49032003722	black	0	2.5838	2.3127
97_P5_A03	0.277448889762	green3	2	1.5553	6.3724
97_P6_B02	0.413202106581	green3	2	1.6672	6.1891
97_P6_H12	-0.266420404232	green3	2	0.89608	5.3495
97_P6_F12	NA	black	0	2.1596	0
97_P6_A02	0.35515988878	green3	2	2.0587	5.3365
97_P5_C12	0.47197598557	green3	2	2.3973	5.2747
97_P5_C01	-0.153591117554	green3	2	0.93584	5.1782
97_P5_B07	-1.49247128268	black	0	2.3334	3.4892
97_P5_A08	1.12199253241	cyan	4	2.0707	6.3017
97_P6_H08	1.55388952303	black	0	2.2107	6.5082
97_P5_E11	-0.625303209933	green3	2	1.1197	6.8501
97_P6_A01	0.169691189941	green3	2	1.4636	6.9619
97_P6_G01	NA	black	0	0	7.5237
97_P5_D10	0.0665617778675	green3	2	1.4584	5.8169
97_P5_C10	0.597907172222	green3	2	2.2461	5.4769
97_P6_C11	0.0484582217101	green3	2	1.4212	6.4733
97_P6_E07	0.58257717655	green3	2	2.0503	5.6412
97_P6_E05	0.287426155276	green3	2	1.5835	6.1981
97_P5_G07	0.143076887331	green3	2	1.9653	5.0931
97_P5_D04	-2.40525051633	black	0	2.6164	3.1575
97_P6_B03	0.705617853236	green3	2	1.6996	6.8623
97_P5_H01	-0.0934559390776	green3	2	1.748	4.6485
97_P6_A11	NA	black	0	0	6.3012
97_P6_E09	0.771389956854	green3	2	2.1577	5.7441
97_P6_A10	1.31484767621	black	0	2.1522	6.3652
97_P5_E02	-0.969648946934	red	1	2.2783	3.9188
97_P6_D03	-2.80797139022	black	0	2.7751	3.0993
97_P5_A09	0.108775628506	green3	2	1.5301	5.5895
97_P6_B12	0.632757831873	green3	2	1.8164	6.1711
97_P5_H10	0.16128478331	green3	2	1.8627	5.1765
97_P6_A04	0.663337925449	green3	2	1.2449	1.4558
97_P5_B12	1.00283032426	cyan	4	2.1808	5.9708
97_P5_A12	-1.987793006	black	0	2.144	2.5536
97_P5_F08	0.0164603331426	green3	2	1.4	6.9996
97_P6_E04	NA	black	0	2.8205	0
97_P6_D04	NA	black	0	0	5.1201
97_P5_D02	0.771648582533	green3	2	2.1564	5.7459
97_P6_G10	-0.166650203856	green3	2	1.3033	6.4468
97_P5_B04	0.196282275363	green3	2	2.2591	5.0671
97_P6_E03	NA	black	0	1.8424	0
97_P5_E05	0.0557666473552	green3	2	1.4657	5.5899
97_P5_G05	0.0395191733083	green3	2	1.7617	4.9732
97_P5_D03	0.549234716579	green3	2	0.45838	4.4014
97_P5_C07	0.238800824	green3	2	1.605	5.8677
97_P6_C12	-0.348477407728	green3	2	1.7824	4.0911
97_P6_B09	0.0856760328407	green3	2	1.4463	6.3317
97_P5_D07	-0.0409133225976	green3	2	1.3584	5.7926
97_P6_A05	-1.05120168487	red	1	0.83269	6.5014
97_P5_C08	-0.16037220268	green3	2	1.2443	5.7891
97_P5_B03	NA	black	0	1.7672	0
97_P6_G08	0.0640082754056	green3	2	1.4388	6.1683
97_P6_D12	0.996412417532	cyan	4	2.114	6.066
97_P6_D01	-1.09555863422	red	1	0.81311	6.5133
97_P5_H08	2.31285315393	black	0	2.2821	7.106
97_P6_C07	0.98974602551	cyan	4	3.5858	5.2379
97_P6_C02	0.0900060092428	green3	2	1.8508	5.0492
97_P5_F02	1.67124184769	black	0	2.1444	6.7864
97_P5_F04	0.0115939806993	green3	2	1.4158	5.4527
97_P5_H02	-0.334657509401	green3	2	0.90458	5.4763
97_P6_C08	0.409514069121	green3	2	1.7277	5.9425
97_P5_E03	-0.308161402383	green3	2	1.7945	4.2042
97_P6_D05	0.201498226538	green3	2	1.5351	6.1282
97_P5_D01	2.57534862483	black	0	0.91303	0.47301
97_P6_F05	-1.20055698465	red	1	0.82375	6.7032
97_P5_H06	0.0915210552113	green3	2	1.5044	5.6205
97_P5_H11	2.07764768837	black	0	2.3471	6.7429
97_P5_E06	3.37960389642	black	0	2.7373	7.0246
97_P6_H02	1.75439883469	black	0	3.3489	5.6259
97_P6_A08	0.893443662112	cyan	4	1.7841	6.8455
97_P5_B02	0.965862537446	cyan	4	2.2827	5.8075
97_P5_E10	-0.349847420594	green3	2	1.8516	4.2093
97_P5_B11	0.183995225213	green3	2	1.1545	4.2516
97_P6_G07	1.49278991731	black	0	2.0793	6.7458
97_P5_A05	-0.0254563596148	green3	2	2.0566	4.8411
97_P5_A11	0.283301053628	green3	2	1.6178	5.9816
97_P6_A06	-3.67002780565	black	0	2.2287	1.0043
97_P6_F07	NA	black	0	1.829	0
97_P6_G04	-0.815816555204	green3	2	2.3109	4.0985
97_P6_B05	1.01017875078	cyan	4	2.1395	6.0407
97_P5_D06	-0.862466286288	green3	2	0.68527	5.9391
97_P6_F08	0.114895514858	green3	2	0.77568	4.7383
97_P5_F06	-0.641347564717	green3	2	1.9535	3.875
97_P5_D08	-0.371122135557	green3	2	1.0286	5.7564
97_P5_G11	-0.116797415592	green3	2	1.3288	6.3967
97_P6_F10	0.656931147934	green3	2	1.8703	6.0679
97_P5_H07	NA	black	0	2.3408	0
97_P5_A07	1.63344553798	black	0	2.1144	6.8212
97_P6_G11	0.659639564577	green3	2	2.4895	5.3865
97_P5_C03	0.279625283669	green3	2	1.8965	5.3594
97_P5_F01	-0.515191835081	green3	2	1.0179	6.0614
97_P6_E01	-2.23963260949	black	0	2.6232	3.2844
97_P5_F03	0.472308789789	green3	2	1.6448	6.5047
97_P5_B01	-0.473546191643	green3	2	2.8223	4.575
97_P6_H03	-0.0155157996797	green3	2	1.3718	5.3857
97_P6_E12	NA	black	0	2.5641	0
97_P5_G10	-0.548178754958	green3	2	2.1519	4.2448
97_P5_C05	0.522957996019	green3	2	1.9764	5.6518
97_P6_D11	-0.119189401419	green3	2	1.2804	5.7635
97_P5_H09	-0.0931958713881	green3	2	1.1217	5.1788
97_P6_B06	-0.720348750578	green3	2	1.8233	3.3999
97_P5_F09	0.166410905179	green3	2	1.2216	4.099
97_P6_F02	0.0523902939111	green3	2	1.5912	5.1168
97_P5_D11	0.379498165935	green3	2	2.104	5.3357
97_P5_H03	0.896814048825	cyan	4	2.1855	5.8492
97_P5_D05	0.112447428902	green3	2	1.6758	5.2297
97_P6_H05	1.57268410151	black	0	2.1017	6.7829
97_P6_D09	1.18217558064	black	0	1.1827	0.49467
97_P6_G09	0.493292103705	green3	2	2.3953	5.2939
97_P6_D08	NA	black	0	0	4.4539
97_P5_G06	0.00206855004636	green3	2	1.2987	4.8698
97_P5_A01	NA	black	0	0	5.9138
97_P6_H10	-0.0644346153758	green3	2	1.4494	3.667
97_P5_G01	0.479353433062	green3	2	1.5671	7.2419
97_P6_E02	0.0119559294476	green3	2	1.434	5.1794
97_P6_B01	0.542372355734	green3	2	1.7194	6.3183
97_P5_F10	0.272652841071	green3	2	1.6677	5.747
97_P6_C10	0.130888587615	green3	2	1.8139	5.1496
97_P5_C09	0.526604424025	green3	2	1.9531	5.6902
97_P5_E12	0.0926704992976	green3	2	1.1447	4.5795
97_P5_E01	NA	black	0	0	4.8567
97_P6_D02	1.07087715258	cyan	4	2.2884	5.9023
97_P6_A07	-0.462134869283	green3	2	1.9287	4.1223
97_P5_G03	0.307281722602	green3	2	1.7062	5.7348
97_P6_G12	NA	black	0	2.2035	0
97_P6_C03	0.00327148800041	green3	2	1.4281	4.9842
97_P6_H06	0.96561463081	cyan	4	2.0535	6.1361
97_P5_E09	NA	black	0	0	6.0672
97_P6_C01	-0.0140157213392	green3	2	1.5519	4.8036
97_P6_G03	-0.328725927742	green3	2	1.0807	5.783
97_P5_G12	NA	black	0	2.5248	0
97_P5_G09	-0.300316515435	green3	2	2.2636	4.5718
97_P5_H04	-1.29113871916	black	0	0.70487	6.5049
MGH97_P7_B05	0.595272853651	green3	2	1.8416	6.0265
MGH97_P7_E10	NA	black	0	0	5.9769
MGH97_P7_A02	0.0552498009175	green3	2	1.2473	4.5796
MGH97_P7_C01	0.0191910468153	green3	2	1.4152	5.7983
MGH97_P7_D06	NA	black	0	0	3.1591
MGH97_P7_H08	-0.0544551069077	green3	2	0.76723	4.9703
MGH97_P7_G11	-0.112934519397	green3	2	1.1336	5.2557
MGH97_P7_A08	0.143701283087	green3	2	0.78994	4.6939
MGH97_P7_F07	-0.614368113413	green3	2	0.93885	6.0468
MGH97_P7_C04	NA	black	0	0	3.8647
MGH97_P7_C02	0.0672032162062	green3	2	0.64432	4.8221
MGH97_P7_F10	-0.483512061849	green3	2	0.77146	5.5592
MGH97_P7_H05	0.685851546965	green3	2	0.56071	4.1998
MGH97_P7_B04	-0.227933339681	green3	2	1.0524	5.4575
MGH97_P7_F09	-0.137898247455	green3	2	1.0243	5.208
MGH97_P7_H02	1.44510290795	black	0	1.1197	0.66084
MGH97_P7_C11	NA	black	0	0.4844	0
MGH97_P7_G07	-2.14450263758	black	0	0.37184	6.7056
MGH97_P7_F06	0.246543004989	green3	2	2.4203	5.0757
MGH97_P7_A06	0.029548827726	green3	2	1.6884	4.9686
MGH97_P7_D12	-1.25108381457	black	0	0.62761	6.2983
MGH97_P7_B02	0.24268423092	green3	2	0.64339	4.6233
MGH97_P7_E03	-0.240548616409	green3	2	0.53306	5.1389
MGH97_P7_D02	-0.647806552203	green3	2	1.8588	3.6544
MGH97_P7_B11	-0.179267999784	green3	2	1.1622	5.5426
MGH97_P7_E09	NA	black	0	1.3121	0
MGH97_P7_B01	-0.00584647342068	green3	2	0.76723	4.9043
MGH97_P7_G06	-0.422135308501	green3	2	0.5955	5.3508
MGH97_P7_B07	NA	black	0	1.4005	0
MGH97_P7_C05	NA	black	0	0	4.9807
MGH97_P7_E07	NA	black	0	0	5.5703
MGH97_P7_B12	0.494522717763	green3	2	0.38184	4.4862
MGH97_P7_H07	-0.159575323409	green3	2	1.905	4.6051
MGH97_P7_D04	NA	black	0	0	5.3865
MGH97_P7_C06	-0.0624406851411	green3	2	0.84238	4.9913
MGH97_P7_G09	0.0294589322091	green3	2	1.4324	5.6148
MGH97_P7_E06	-0.563799470971	green3	2	1.0545	6.3115
MGH97_P7_F04	NA	black	0	1.7824	0
MGH97_P7_C09	2.98439425245	black	0	0.33113	2.5208
MGH97_P7_G03	-0.335466745559	green3	2	0.514	5.2263
MGH97_P7_H01	-1.18198952004	red	1	2.1339	3.4809
MGH97_P7_B06	1.2837062862	black	0	0.39067	3.8138
MGH97_P7_C08	-0.689038807542	green3	2	0.96051	6.253
MGH97_P7_E08	-0.254719462722	green3	2	1.0704	5.5591
MGH97_P7_F01	0.528266913282	green3	2	2.5748	5.2516
MGH97_P7_H03	0.0970646320796	green3	2	1.281	4.2002
MGH97_P7_B10	-1.26571444797	black	0	0.50691	6.1237
MGH97_P7_E11	NA	black	0	0	3.1285
MGH97_P7_C03	NA	black	0	0	2.747
MGH97_P7_H12	NA	black	0	0	3.9147
MGH97_P7_D07	0.0108175944597	green3	2	1.4022	6.2891
MGH97_P7_A11	NA	black	0	1.2875	0
MGH97_P7_A01	NA	black	0	0	5.883
MGH97_P7_F12	NA	black	0	0	4.7538
MGH97_P7_F08	-0.253623004404	green3	2	0.64247	5.1864
MGH97_P7_D11	-2.1637788709	black	0	0.48954	6.9582
MGH97_P7_H09	-0.289350796912	green3	2	1.6512	3.879
MGH97_P7_D09	-1.03370237034	red	1	0.86948	6.5855
MGH97_P7_C12	0.0828023111204	green3	2	1.0614	4.6818
MGH97_P7_H11	-0.386686717779	green3	2	0.774	5.4282
MGH97_P7_A04	0.0783214837703	green3	2	1.4615	5.9233
MGH97_P7_H06	NA	black	0	0	4.2803
MGH97_P7_F03	0.222874693513	green3	2	1.7373	5.4444
MGH97_P7_A07	-0.0595625513795	green3	2	1.3516	6.0278
MGH97_P7_F11	-0.0183061077963	green3	2	0.7476	4.9208
MGH97_P7_G08	1.03584442233	cyan	4	0.72596	3.5852
MGH97_P7_E02	0.0766653115003	green3	2	1.3561	3.5236
MGH97_P7_C07	NA	black	0	0	5.3114
MGH97_P7_A09	1.69891023451	black	0	4.6998	5.2737
MGH97_P7_B09	-0.533946624385	green3	2	1.1037	6.4649
MGH97_P7_G10	-0.0996615697517	green3	2	1.1237	5.2011
MGH97_P7_G02	NA	black	0	0	3.299
MGH97_P7_H04	0.299468261169	green3	2	0.41143	4.6424
MGH97_P7_G01	0.0103018251193	green3	2	1.4141	5.4445
MGH97_P7_E05	NA	black	0	0	2.9648
MGH97_P7_E04	0.0131629665514	green3	2	1.3741	4.4718
MGH97_P7_E01	NA	black	0	0	3.6943
MGH97_P7_F05	NA	black	0	0	5.999
MGH97_P7_D05	NA	black	0	0	4.9556
MGH97_P7_A03	-0.779365392229	green3	2	0.52607	5.6687
MGH97_P7_B03	0.106546862266	green3	2	0.68527	4.7698
MGH97_P7_A05	-0.549130599281	green3	2	0.58207	5.4775
MGH97_P7_D03	-0.104534644094	green3	2	1.0419	5.1429
MGH97_P7_F02	NA	black	0	0	5.8297
MGH97_P7_G05	-0.0922564481524	green3	2	1.546	4.3336
MGH97_P7_D08	0.0804845113429	green3	2	2.1786	4.9611
MGH97_P7_G04	NA	black	0	0	4.9113
MGH97_P8_A11	0.579357983484	green3	2	0.94035	3.819
MGH97_P10_A12	-0.782010907736	green3	2	0.88127	6.1997
MGH97_P10_E09	NA	black	0	0	5.1414
MGH97_P9_B12	-0.106212726731	green3	2	1.5578	4.2977
MGH97_P10_D07	-0.036351327532	green3	2	1.1237	5.0034
MGH97_P8_D11	0.0921525256134	green3	2	0.64985	4.7929
MGH97_P8_G05	NA	black	0	0.96273	0
MGH97_P9_C05	-0.00230146839013	green3	2	1.2636	4.9024
MGH97_P8_D03	0.0554848342985	green3	2	1.7685	5.0085
MGH97_P8_H05	NA	black	0	0.96495	0
MGH97_P10_A09	-0.424333205	green3	2	0.85997	5.5723
MGH97_P10_E03	NA	black	0	1.9165	0
MGH97_P10_D04	-0.0208444809892	green3	2	1.2815	5.0392
MGH97_P9_D12	NA	black	0	1.342	0
MGH97_P8_H06	-0.360128486131	green3	2	0.66084	5.3174
MGH97_P8_H11	NA	black	0	1.3679	0
MGH97_P9_F12	-0.147422571298	green3	2	0.71282	5.0817
MGH97_P8_D07	0.655009473841	green3	2	0.77821	3.9956
MGH97_P8_H02	-1.59714095936	black	0	2.1395	3.002
MGH97_P8_D01	0.160202886139	green3	2	1.1454	4.3533
MGH97_P10_C04	1.85173886415	black	0	0.31846	3.4391
MGH97_P9_E06	0.677448773139	green3	2	2.0932	5.7101
MGH97_P8_F12	-0.00869502937785	green3	2	1.3901	6.1379
MGH97_P8_H01	0.0745270610211	green3	2	1.5311	5.3661
MGH97_P8_A05	-0.532127867076	green3	2	0.55385	5.4413
MGH97_P9_F10	2.74633634596	black	0	0.53506	2.1982
MGH97_P10_F10	-0.0654605667978	green3	2	0.9313	5.0136
MGH97_P9_G12	NA	black	0	0	3.1365
MGH97_P8_B04	-0.0571588292834	green3	2	1.0335	5.0259
MGH97_P8_E11	NA	black	0	0	4.4641
MGH97_P9_G10	0.72459909972	green3	2	0.75018	3.9434
MGH97_P10_D11	0.116263333759	green3	2	1.0752	4.5847
MGH97_P10_D01	0.0984676226275	green3	2	1.4983	5.7219
MGH97_P10_H04	1.044713646	cyan	4	0.051024	4.244
MGH97_P10_D12	-0.415516095203	green3	2	0.69688	5.4063
MGH97_P8_D04	-0.204914477348	green3	2	1.9523	4.5569
MGH97_P8_F08	0.0685785710895	green3	2	1.537	5.3091
MGH97_P9_E10	-0.130579183194	green3	2	0.8984	5.118
MGH97_P9_D11	0.582769551413	green3	2	0.9222	3.8535
MGH97_P8_A02	-0.596067888545	green3	2	2.8649	4.5106
MGH97_P9_F01	NA	black	0	0	4.2443
MGH97_P8_B08	-0.102296848408	green3	2	1.3277	6.1741
MGH97_P8_A09	-0.0039759224697	green3	2	1.3934	6.0666
MGH97_P9_A03	NA	black	0	0.71545	0
MGH97_P9_G09	-0.0725566701048	green3	2	1.3391	5.9703
MGH97_P10_E02	-0.410888561923	green3	2	1.6262	3.285
MGH97_P10_H08	NA	black	0	0.90843	0
MGH97_P9_G04	-0.363564802656	green3	2	2.5905	4.6027
MGH97_P8_G11	-0.18165447991	green3	2	1.6835	4.3269
MGH97_P10_A06	-0.421566893635	green3	2	1.1037	6.1289
MGH97_P10_F08	NA	black	0	0.62387	0
MGH97_P8_E08	-0.39534970983	green3	2	0.72944	5.4046
MGH97_P8_G08	-0.696346124779	green3	2	0.35727	5.4781
MGH97_P10_B07	-0.751041093827	green3	2	0.91533	6.2366
MGH97_P9_G11	NA	black	0	1.2827	0
MGH97_P8_F11	0.131653070489	green3	2	0.63877	4.7501
MGH97_P8_F05	-0.215450858917	green3	2	1.6485	4.1293
MGH97_P9_A01	NA	black	0	0	5.2283
MGH97_P10_F01	-0.625139342674	green3	2	0.48646	5.4902
MGH97_P8_C10	-0.222127550756	green3	2	1.2091	5.9051
MGH97_P8_E02	-0.561595233522	green3	2	1.683	3.1416
MGH97_P10_B05	NA	black	0	0	4.9119
MGH97_P8_G04	0.0857424482152	green3	2	1.0949	4.6501
MGH97_P9_B02	-0.0426614444831	green3	2	1.2382	5.1157
MGH97_P8_H08	0.303086450956	green3	2	1.1763	3.7448
MGH97_P8_F01	0.134722789119	green3	2	1.189	4.3455
MGH97_P10_H09	0.211732572284	green3	2	0.77484	4.6058
MGH97_P10_E06	0.0522382888323	green3	2	1.3248	4.3052
MGH97_P10_D10	-1.23816985096	black	0	0.4813	6.0638
MGH97_P10_A03	0.0973023475735	green3	2	0.55876	4.8006
MGH97_P10_A05	0.251987157957	green3	2	0.82049	4.5228
MGH97_P10_A01	-0.172263242627	green3	2	1.272	6.0784
MGH97_P9_D09	NA	black	0	0	1.6295
MGH97_P9_D06	1.72886169144	black	0	0.59932	3.0576
MGH97_P9_G05	NA	black	0	0	5.7647
MGH97_P10_E05	0.102344251184	green3	2	0.86711	4.7299
MGH97_P8_F10	0.466437012284	green3	2	0.89763	4.1008
MGH97_P10_A04	0.470543194806	green3	2	0.83107	4.1878
MGH97_P9_A07	0.134212843846	green3	2	0.76977	4.7136
MGH97_P9_A08	-0.721523966199	green3	2	2.0335	3.8915
MGH97_P9_H12	0.0951622384079	green3	2	2.1535	4.9812
MGH97_P10_G03	-0.113651832792	green3	2	1.6964	4.55
MGH97_P8_B03	-0.159400794256	green3	2	1.1577	5.4588
MGH97_P10_H07	-0.302393194741	green3	2	0.87971	5.3951
MGH97_P10_E01	1.01453630126	cyan	4	0.83915	3.3549
MGH97_P9_F11	0.517639824799	green3	2	0.68257	4.2798
MGH97_P8_B12	-0.0280409768517	green3	2	1.1223	4.9771
MGH97_P9_H02	0.00586328457737	green3	2	1.3657	4.7416
MGH97_P9_C11	NA	black	0	0.94561	0
MGH97_P8_A01	2.1633053033	black	0	0.72247	2.1878
MGH97_P10_F07	-0.108585908694	green3	2	2.1976	4.755
MGH97_P10_G01	NA	black	0	2.2163	0
MGH97_P10_H05	-0.130511675007	green3	2	0.82619	5.0909
MGH97_P9_F07	-0.711052382025	green3	2	0.67084	5.7387
MGH97_P9_D08	NA	black	0	0	5.0613
MGH97_P9_E05	-1.31695171984	black	0	2.275	3.5713
MGH97_P8_B09	NA	black	0	0	5.2227
MGH97_P10_E12	-0.458686084599	green3	2	0.87106	5.6427
MGH97_P10_B10	NA	black	0	0	5.5902
MGH97_P9_E03	NA	black	0	0	2.3967
MGH97_P9_G07	-0.38776927822	green3	2	1.8852	4.1877
MGH97_P9_C09	-0.0287031118829	green3	2	1.1414	4.9854
MGH97_P10_B11	-0.053999632852	green3	2	1.099	5.045
MGH97_P9_B05	-0.017661241353	green3	2	1.6173	4.812
MGH97_P9_A12	NA	black	0	0	4.2976
MGH97_P8_D10	NA	black	0	1.0279	0
MGH97_P8_C05	NA	black	0	0	0
MGH97_P9_D02	-0.839120763369	green3	2	0.62947	5.8378
MGH97_P9_D07	0.839610012759	green3	2	1.0807	2.6812
MGH97_P8_F03	-0.261184935879	green3	2	1.898	4.4253
MGH97_P8_C12	0.183548315154	green3	2	1.0257	4.4724
MGH97_P10_E10	-0.347183843266	green3	2	0.85439	5.4431
MGH97_P10_H10	0.00379704394122	green3	2	1.4093	5.2035
MGH97_P10_C07	0.372763815597	green3	2	0.83512	4.3303
MGH97_P9_E04	-0.689722249586	green3	2	1.8098	3.416
MGH97_P8_H10	NA	black	0	0	3.5429
MGH97_P9_F03	NA	black	0	0	5.7295
MGH97_P10_C08	-0.231400133887	green3	2	1.0517	5.465
MGH97_P8_B11	-0.366908622708	green3	2	0.73031	5.3686
