Cell_name	Zvalue	Color	Cluster	CCL5	IRF1
MGH54_P17_H08	0.219272027337	green3	2	1.2594	0.93508
MGH54_P17_H09	-1.69652353231	black	0	3.2766	0.38515
MGH54_P17_H10	0.0881723061274	green3	2	2.2627	0.61259
MGH54_P17_H11	-0.0104901283665	green3	2	2.355	1.3277
MGH54_P17_H12	0.0358106858261	green3	2	3.5574	1.5211
MGH54_P6_A01	-1.51385629684	black	0	3.7702	0.88127
MGH54_P6_A02	-0.00162366913704	green3	2	3.5926	1.5069
MGH54_P6_A03	-0.919226932344	red	1	2.3271	2.8063
MGH54_P6_A04	-0.786880112285	red	1	3.2138	0.86076
MGH54_P6_A05	0.397267295606	green3	2	3.7045	1.7321
MGH54_P6_A06	NA	black	0	0	0.94785
MGH54_P6_A07	4.59322108962	black	0	3.8372	4.9394
MGH54_P6_A08	0.406330618227	green3	2	2.0011	0.419
MGH54_P6_A09	NA	black	0	1.5907	0
MGH54_P6_A10	0.459592929902	green3	2	1.9675	0.38184
MGH54_P6_A11	-0.0935111567999	green3	2	3.3265	1.3901
MGH54_P6_A12	-1.04345118156	black	0	3.7044	1.0419
MGH54_P6_B01	NA	black	0	2.5507	0
MGH54_P6_B02	-0.135425277997	green3	2	2.4455	1.9946
MGH54_P6_B03	-1.95086291303	black	0	2.1382	3.1722
MGH54_P6_B04	0.885937337363	blue	3	3.1798	2.3835
MGH54_P6_B05	NA	black	0	2.4916	0
MGH54_P6_B06	0.137979957763	green3	2	2.6891	2.2219
MGH54_P6_B07	0.206012398375	green3	2	1.9479	0.90612
MGH54_P6_B08	0.206046065385	green3	2	1.763	0.95457
MGH54_P6_B09	-0.221098818045	green3	2	2.3164	1.8572
MGH54_P6_B10	-0.597922949109	red	1	2.8024	0.5724
MGH54_P6_B11	-1.32953847331	black	0	3.1616	0.46571
MGH54_P6_B12	-0.77880934042	red	1	1.7115	1.7225
MGH54_P6_C01	1.49083960414	black	0	1.0029	0.30685
MGH54_P6_C02	-0.175101355728	green3	2	1.9445	1.3879
MGH54_P6_C03	0.0265526730277	green3	2	2.6185	1.4271
MGH54_P6_C04	-0.663966951671	red	1	1.7761	1.6955
MGH54_P6_C06	0.475875962842	green3	2	1.6617	0.72072
MGH54_P6_C07	0.101880165592	green3	2	1.6672	1.0489
MGH54_P6_C08	0.0377995114759	green3	2	3.0912	1.4468
MGH54_P6_C09	0.902373636442	blue	3	1.4988	0.43403
MGH54_P6_C10	-0.0056966456298	green3	2	2.5153	1.7519
MGH54_P6_C11	-0.096133599996	green3	2	2.9969	1.2851
MGH54_P6_C12	1.41603607393	black	0	4.493	2.1313
MGH54_P6_D01	-0.186353214364	green3	2	2.9899	1.1871
MGH54_P6_D02	-0.0917939601252	green3	2	2.2237	1.4584
MGH54_P6_D03	0.862477165859	blue	3	3.1345	2.4531
MGH54_P6_D04	1.3835888023	black	0	3.5199	2.43
MGH54_P6_D05	1.67067005542	black	0	3.2692	4.248
MGH54_P6_D07	-0.270293665508	green3	2	1.7579	1.3796
MGH54_P6_D08	-0.642000146232	red	1	2.8871	0.64616
MGH54_P6_D09	-1.22489300931	black	0	3.4675	0.80571
MGH54_P6_D10	-0.232869226678	green3	2	2.4962	0.47301
MGH54_P6_D11	-0.160896175944	green3	2	2.8768	1.1506
MGH54_P6_D12	-0.0669940652948	green3	2	2.7253	1.1979
MGH54_P6_E02	-0.416053917894	green3	2	3.5437	1.269
MGH54_P6_E03	-0.0921914953738	green3	2	2.5869	1.0022
MGH54_P6_E04	-0.700862519153	red	1	3.5444	1.1204
MGH54_P6_E05	0.767724740027	blue	3	4.476	1.9211
MGH54_P6_E07	-0.323416192272	green3	2	2.1972	1.8164
MGH54_P6_E08	-1.7638499422	black	0	2.3774	3.6751
MGH54_P6_E09	-0.327277607524	green3	2	1.7609	1.4271
MGH54_P6_E10	-0.0846200482049	green3	2	2.5278	0.91839
MGH54_P6_E11	NA	black	0	0	2.1483
MGH54_P6_E12	-0.589741697933	red	1	3.0268	0.84479
MGH54_P6_F01	0.406996825583	green3	2	2.923	2.08
MGH54_P6_F02	0.0977653376999	green3	2	4.0535	1.636
MGH54_P6_F03	0.0292403855332	green3	2	3.5414	1.5145
MGH54_P6_F05	0.0523119450643	green3	2	2.2678	1.0279
MGH54_P6_F06	-1.04122294624	black	0	2.0912	2.3967
MGH54_P6_F07	-0.000477907500805	green3	2	2.7183	1.3357
MGH54_P6_F08	-0.36944452939	green3	2	2.664	0.62106
MGH54_P6_F09	NA	black	0	2.0936	0
MGH54_P6_F10	3.1216999494	black	0	3.871	3.2523
MGH54_P6_F11	-0.0785445227719	green3	2	2.5675	1.0101
MGH54_P6_F12	NA	black	0	3.1712	0
MGH54_P6_G01	-0.818811075247	red	1	3.3308	0.92828
MGH54_P6_G02	0.104332568163	green3	2	2.8028	1.5563
MGH54_P6_G03	-0.263143864486	green3	2	2.0496	1.5636
MGH54_P6_G04	0.614225105067	green3	2	1.8683	0.3115
MGH54_P6_G06	-0.0114617455503	green3	2	2.4095	0.90072
MGH54_P6_G07	-1.11871415854	black	0	2.9962	0.40163
MGH54_P6_G08	0.739503815625	blue	3	3.2054	2.1512
MGH54_P6_G09	0.0419820955295	green3	2	2.7294	1.4383
MGH54_P6_G10	NA	black	0	2.1117	0
MGH54_P6_G11	0.127098354086	green3	2	2.1437	0.91762
MGH54_P6_G12	-0.114938129473	green3	2	2.2537	1.5395
MGH54_P6_H01	-0.794608678316	red	1	3.365	0.96569
MGH54_P6_H03	-1.09536155175	black	0	2.1227	2.5013
MGH54_P6_H05	1.80457195446	black	0	3.3179	4.7547
MGH54_P6_H06	NA	black	0	2.7929	0
MGH54_P6_H07	-0.559313614245	red	1	3.4945	1.1706
MGH54_P6_H08	0.0981518507132	green3	2	2.6519	2.0783
MGH54_P6_H09	-0.0561507430845	green3	2	2.5688	1.0813
MGH54_P6_H10	NA	black	0	3.4841	0
MGH54_P6_H11	-0.991843563171	black	0	1.5195	1.7035
MGH54_P6_H12	0.0853101496454	green3	2	2.2013	0.98112
MGH54_P7_A02	-0.126364129604	green3	2	2.857	1.1833
MGH54_P7_A03	0.454232140843	green3	2	3.0738	1.9302
MGH54_P7_A04	0.440789500174	green3	2	1.8635	0.62012
MGH54_P7_A06	-1.09543367956	black	0	2.9456	0.34823
MGH54_P7_A07	0.423878428378	green3	2	1.4399	0.81394
MGH54_P7_A08	-0.0216609261972	green3	2	2.3986	1.4447
MGH54_P7_A10	0.24856891288	green3	2	3.249	1.6425
MGH54_P7_A11	0.00487062801263	green3	2	2.496	1.3994
MGH54_P7_A12	-0.346995125213	green3	2	3.364	1.2357
MGH54_P7_B01	-0.242543081602	green3	2	2.8695	1.0454
MGH54_P7_B03	-0.626746612954	red	1	3.1257	0.90149
MGH54_P7_B04	-0.223403336728	green3	2	3.1528	1.232
MGH54_P7_B05	-0.0289149046093	green3	2	2.7431	1.2821
MGH54_P7_B06	-0.581366942804	red	1	3.5792	1.1979
MGH54_P7_B07	-0.64695654766	red	1	2.8484	0.58976
MGH54_P7_B08	0.108712152428	green3	2	2.0844	1.0101
MGH54_P7_B09	-0.278620931828	green3	2	3.0597	1.1375
MGH54_P7_B10	0.0711297272847	green3	2	3.1058	1.4813
MGH54_P7_B12	0.0605908836421	green3	2	2.2268	1.0447
MGH54_P7_C01	-0.747507193176	red	1	3.4166	1.025
MGH54_P7_C03	0.00515783310336	green3	2	2.6392	1.3386
MGH54_P7_C04	-0.0909716248007	green3	2	3.2692	1.3763
MGH54_P7_C05	-0.152253665113	green3	2	2.6206	0.9138
MGH54_P7_C06	-0.330381317506	green3	2	3.4985	1.2987
MGH54_P7_C07	0.238911537764	green3	2	3.601	1.6411
MGH54_P7_C08	-0.00654867915193	green3	2	2.3646	1.3115
MGH54_P7_C09	-0.103003996218	green3	2	2.5238	0.85439
MGH54_P7_C10	-0.00123078407895	green3	2	2.4913	1.5656
MGH54_P7_C11	-1.3805774249	black	0	3.4027	0.67446
MGH54_P7_C12	-1.50417691896	black	0	2.6835	4.5929
MGH54_P7_D01	-3.34156335487	black	0	3.922	0.32654
MGH54_P7_D02	-0.573640139731	red	1	3.3381	1.0813
MGH54_P7_D03	-0.119178432148	green3	2	2.8669	1.1985
MGH54_P7_D04	0.414032430647	green3	2	1.9996	0.40054
MGH54_P7_D05	-0.67146361198	red	1	3.0944	0.84157
MGH54_P7_D06	-0.281897452269	green3	2	2.9521	1.0649
MGH54_P7_D08	-0.150490644246	green3	2	2.6606	0.97379
MGH54_P7_D11	-0.00957978379849	green3	2	2.8018	1.3363
MGH54_P7_D12	0.287197430993	green3	2	2.0268	0.67536
MGH54_P7_E01	-0.307099526223	green3	2	3.0903	1.1303
MGH54_P7_E02	0.00132840464268	green3	2	2.7172	1.3397
MGH54_P7_E03	-0.234062186516	green3	2	2.7379	0.92828
MGH54_P7_E04	-0.234876659139	green3	2	3.1947	1.2412
MGH54_P7_E05	0.754543191525	blue	3	3.0161	2.724
MGH54_P7_E06	-0.0580368437474	green3	2	3.2704	1.4011
MGH54_P7_E08	-0.00518880522709	green3	2	2.5668	1.2804
MGH54_P7_E09	-0.190363967416	green3	2	2.7858	1.0419
MGH54_P7_E10	-0.572841400658	red	1	3.0049	0.83835
MGH54_P7_E11	-0.477316723649	green3	2	3.108	1.0022
MGH54_P7_E12	0.573749490728	green3	2	4.0228	1.8246
MGH54_P7_F01	-1.59893658062	black	0	3.9691	0.96569
MGH54_P7_F02	-0.0354467537162	green3	2	2.4865	1.0158
MGH54_P7_F03	-0.192395999638	green3	2	2.9178	1.1388
MGH54_P7_F04	0.280050597626	green3	2	3.9036	1.6902
MGH54_P7_F05	0.128316735978	green3	2	2.8201	1.5979
MGH54_P7_F06	0.149943162035	green3	2	2.7493	1.739
MGH54_P7_F08	-0.14292855851	green3	2	3.0204	1.2461
MGH54_P7_F10	0.24557450835	green3	2	2.0963	0.62854
MGH54_P7_F11	-0.328920950016	green3	2	3.0981	1.1164
MGH54_P7_G01	0.0510600322658	green3	2	2.2066	1.0929
MGH54_P7_G02	0.184454643553	green3	2	2.0745	0.8504
MGH54_P7_G03	-0.0266072720141	green3	2	2.7031	1.2708
MGH54_P7_G04	-0.577869846946	red	1	3.4581	1.1427
MGH54_P7_G06	0.703727472402	blue	3	4.453	1.8988
MGH54_P7_G07	0.00836930919543	green3	2	2.5465	1.3635
MGH54_P7_G08	-0.238338034924	green3	2	2.9919	1.1355
MGH54_P7_G09	1.02984465436	black	0	3.7433	2.068
MGH54_P7_G10	0.180489858018	green3	2	2.0254	0.90381
MGH54_P7_G11	-0.155153452198	green3	2	2.3743	1.8444
MGH54_P7_H01	-0.201650750785	green3	2	3.6383	1.4125
MGH54_P7_H02	-0.0023505126895	green3	2	3.5997	1.5079
MGH54_P7_H04	-0.129546578946	green3	2	3.8219	1.4942
MGH54_P7_H05	0.0160826576036	green3	2	2.3202	1.1731
MGH54_P7_H09	0.583283318176	green3	2	3.8176	1.8262
MGH54_P7_H10	-0.571716875412	red	1	3.3159	1.0697
MGH54_P8_A01	-0.748846905983	red	1	3.2662	0.92524
MGH54_P8_A06	1.70205047187	black	0	3.7416	2.4641
MGH54_P8_A07	-0.889831507218	red	1	3.2016	0.78325
MGH54_P8_A09	0.821268631596	blue	3	3.1235	4.6396
MGH54_P8_A10	3.28237577924	black	0	4.647	2.7185
MGH54_P8_A11	0.780680489268	blue	3	3.0079	3.1977
MGH54_P8_A12	-0.240892902635	green3	2	2.657	0.80653
MGH54_P8_B01	0.682064496912	blue	3	3.5608	1.9077
MGH54_P8_B02	-1.099207068	black	0	3.456	0.86156
MGH54_P8_B04	-0.510111173656	green3	2	3.0595	0.93885
MGH54_P8_B08	-0.0881655374995	green3	2	2.584	1.0086
MGH54_P8_B09	0.228218918941	green3	2	3.07	1.6503
MGH54_P8_B12	0.112805684073	green3	2	2.1299	0.97159
MGH54_P8_C02	-0.682751731624	red	1	1.6595	1.6187
MGH54_P8_C04	-0.0761201818849	green3	2	2.4571	0.76129
MGH54_P8_C06	-0.0912327074854	green3	2	2.5782	0.99132
MGH54_P8_C07	0.422823987202	green3	2	1.9884	0.41468
MGH54_P8_C09	-0.137099964428	green3	2	2.5256	0.76638
MGH54_P8_C12	-0.113255146775	green3	2	3.2912	1.3663
MGH54_P8_D01	-0.676584441672	red	1	3.1228	0.86235
MGH54_P8_D03	-0.0968272992732	green3	2	2.9235	1.2546
MGH54_P8_D04	0.0172112484539	green3	2	2.6218	1.3846
MGH54_P8_D05	0.211789255036	green3	2	3.1172	1.6229
MGH54_P8_D06	0.147349013172	green3	2	2.1313	0.87421
MGH54_P8_D07	-0.476372028204	green3	2	3.2973	1.1204
MGH54_P8_D08	-0.13866625661	green3	2	3.2844	1.346
MGH54_P8_D10	0.031271372917	green3	2	3.3273	1.4782
MGH54_P8_D11	-0.340815565081	green3	2	2.6194	0.57821
MGH54_P8_D12	-1.63108864732	black	0	4.2358	1.0909
MGH54_P8_E01	-1.41299442677	black	0	3.23	0.4916
MGH54_P8_E04	0.157021568112	green3	2	3.1245	1.5666
MGH54_P8_E05	1.68718645756	black	0	3.2935	3.4657
MGH54_P8_E07	0.0879580909113	green3	2	3.4531	1.5356
MGH54_P8_E08	-0.0498201237079	green3	2	2.9144	1.3098
MGH54_P8_E10	-0.048393434945	green3	2	2.5521	1.0841
MGH54_P8_F01	0.184370544638	green3	2	2.9771	1.622
MGH54_P8_F02	-0.107113801671	green3	2	2.8532	1.2073
MGH54_P8_F04	-0.433289918265	green3	2	2.9811	0.94035
MGH54_P8_F05	0.0673681255646	green3	2	2.127	1.082
MGH54_P8_F06	-0.267806821131	green3	2	2.7279	0.86631
MGH54_P8_F08	-0.0297112968198	green3	2	2.4665	1.6817
MGH54_P8_F09	-1.15506758464	black	0	3.4024	0.79244
MGH54_P8_F10	-0.126090538874	green3	2	3.6652	1.4579
MGH54_P8_F11	-0.118593699491	green3	2	2.5482	0.86394
MGH54_P8_F12	-0.516167111487	green3	2	2.8866	0.76638
MGH54_P8_G01	-1.22835679082	black	0	4.182	1.1979
MGH54_P8_G03	0.0109395311214	green3	2	2.6119	1.3601
MGH54_P8_G04	0.0586777801641	green3	2	2.2675	0.99132
MGH54_P8_G05	0.0039337331478	green3	2	2.2845	1.237
MGH54_P8_G06	-0.290097542374	green3	2	3.2152	1.2085
MGH54_P8_G07	-0.153394579779	green3	2	3.3795	1.3651
MGH54_P8_G08	-0.0926506217912	green3	2	2.7064	1.1342
MGH54_P8_G09	0.467391983484	green3	2	3.9065	1.7736
MGH54_P8_G10	0.00469343426334	green3	2	2.3909	0.95754
MGH54_P8_G11	-0.199869392665	green3	2	3.3284	1.3179
MGH54_P8_G12	0.000372251501558	green3	2	4.0114	1.5898
MGH54_P8_H01	-0.234343880774	green3	2	3.148	1.2209
MGH54_P8_H03	0.0598078170483	green3	2	1.8887	1.107
MGH54_P8_H04	-0.595351200413	red	1	3.1359	0.93282
MGH54_P8_H06	0.123120322537	green3	2	3.7401	1.5965
MGH54_P8_H07	-0.924132249197	red	1	3.3792	0.90149
MGH54_P8_H08	0.124695372621	green3	2	2.8162	1.5926
MGH54_P8_H10	-0.0411756673282	green3	2	2.9159	1.3214
MGH54_P8_H12	-0.262889743235	green3	2	3.1747	1.2104
MGH54_P10_A01	0.725576616827	blue	3	3.9754	1.8887
MGH54_P10_A02	1.01130909153	black	0	3.0856	3.5097
MGH54_P10_A03	-0.0872937816329	green3	2	3.2291	1.3679
MGH54_P10_A04	-0.0310559494699	green3	2	3.5812	1.4885
MGH54_P10_A05	-0.034314036573	green3	2	2.5348	2.0161
MGH54_P10_A06	0.000124407536365	green3	2	2.4662	1.3807
MGH54_P10_A07	0.254809177193	green3	2	3.2842	1.6452
MGH54_P10_A09	-0.23257344552	green3	2	2.0919	1.5636
MGH54_P10_A10	-0.901418275021	red	1	3.0514	0.62761
MGH54_P10_A11	-0.270521904706	green3	2	3.3443	1.2768
MGH54_P10_A12	1.58938922226	black	0	3.3513	2.9551
MGH54_P10_B01	1.23430708032	black	0	3.1515	3.6944
MGH54_P10_B02	0.180046682086	green3	2	2.7255	1.9996
MGH54_P10_B03	0.261538278943	green3	2	1.877	0.86156
MGH54_P10_B05	0.263713274861	green3	2	3.2169	1.659
MGH54_P10_B06	-0.0129921555532	green3	2	3.0993	1.3989
MGH54_P10_B07	-0.11640397965	green3	2	3.6838	1.4673
MGH54_P10_B08	-1.25597233435	black	0	4.1799	1.1878
MGH54_P10_B09	0.363835281102	green3	2	3.2642	1.739
MGH54_P10_B10	-0.0534733174561	green3	2	3.991	1.5641
MGH54_P10_B11	0.0261961628411	green3	2	3.9896	1.596
MGH54_P10_B12	-1.25419782005	black	0	3.3011	0.6526
MGH54_P10_C01	-0.786885643574	red	1	3.3683	0.97233
MGH54_P10_C02	-0.243605456397	green3	2	3.9505	1.4777
MGH54_P10_C03	0.682331077289	blue	3	1.6187	0.54794
MGH54_P10_C04	-0.920708654095	red	1	2.971	0.51702
MGH54_P10_C05	0.876116812548	blue	3	3.3629	2.1411
MGH54_P10_C07	-0.128601450744	green3	2	3.4212	1.3929
MGH54_P10_C08	0.0713187102804	green3	2	3.1476	1.4854
MGH54_P10_C09	-0.547382596633	green3	2	3.331	1.0936
MGH54_P10_C10	0.277933462362	green3	2	2.8482	1.9237
MGH54_P10_C11	-0.512165807306	green3	2	2.5318	2.9913
MGH54_P10_C12	0.1812548103	green3	2	3.0174	1.6069
MGH54_P10_D01	0.558181983564	green3	2	3.0771	2.0752
MGH54_P10_D02	0.0158998989308	green3	2	2.364	0.88986
MGH54_P10_D03	0.456172605588	green3	2	2.9125	2.2603
MGH54_P10_D04	-0.0128479557885	green3	2	2.8681	1.3471
MGH54_P10_D05	0.977568943287	blue	3	3.2177	2.4367
MGH54_P10_D06	-0.602157059579	red	1	3.3437	1.067
MGH54_P10_D07	-0.0977132514179	green3	2	2.2875	1.543
MGH54_P10_D09	-0.0514577272467	green3	2	2.3937	0.61353
MGH54_P10_D10	-0.478926704966	green3	2	2.8544	0.76638
MGH54_P10_D11	-0.0737455270246	green3	2	1.9313	1.269
MGH54_P10_D12	-0.455845250934	green3	2	2.7993	0.72159
MGH54_P10_E01	0.529996306972	green3	2	3.2793	1.8809
MGH54_P10_E02	-0.211283444957	green3	2	2.6053	0.77062
MGH54_P10_E03	2.32399530938	black	0	3.4375	3.8707
MGH54_P10_E04	3.29311285171	black	0	3.5988	5.383
MGH54_P10_E05	0.432886739495	green3	2	3.2644	1.7995
MGH54_P10_E06	1.38269615343	black	0	0.84157	0.40272
MGH54_P10_E07	-0.00557505028166	green3	2	2.4924	1.2265
MGH54_P10_E08	NA	black	0	2.803	0
MGH54_P10_E09	-0.141975078295	green3	2	3.1822	1.3098
MGH54_P10_E10	2.67582911978	black	0	5.2187	2.4507
MGH54_P10_E11	-0.211551418593	green3	2	2.3225	1.8512
MGH54_P10_E12	0.379650979556	green3	2	3.5481	1.7216
MGH54_P10_F01	-0.551737326381	green3	2	1.544	1.4636
MGH54_P10_F02	-0.31692409937	green3	2	3.1993	1.1808
MGH54_P10_F03	-0.165453980731	green3	2	2.6722	0.96051
MGH54_P10_F04	0.683944776621	blue	3	3.647	1.893
MGH54_P10_F05	-0.394006287662	green3	2	3.0914	1.058
MGH54_P10_F06	-0.0399094746789	green3	2	3.5175	1.4699
MGH54_P10_F08	-0.567704203727	red	1	2.9886	0.82701
MGH54_P10_F09	-0.2477049993	green3	2	3.285	1.269
MGH54_P10_F10	1.4003131995	black	0	3.2678	2.9596
MGH54_P10_F11	-0.125103089144	green3	2	2.9579	1.237
MGH54_P10_F12	-0.0928692833976	green3	2	3.123	1.3317
MGH54_P10_G01	0.573809957964	green3	2	1.0286	0.7476
MGH54_P10_G02	0.506934627209	green3	2	2.9953	2.1303
MGH54_P10_G03	0.0646483005774	green3	2	2.9775	1.4657
MGH54_P10_G05	0.12523853634	green3	2	2.1941	0.82701
MGH54_P10_G06	0.133213664523	green3	2	2.7009	1.8082
MGH54_P10_G07	-0.947224190092	red	1	2.7545	4.4439
MGH54_P10_G09	-0.386815468133	green3	2	2.7117	0.67807
MGH54_P10_G10	-0.224799034742	green3	2	2.2522	1.748
MGH54_P10_G11	-0.115846862249	green3	2	2.1677	1.4552
MGH54_P10_G12	-0.0932370287337	green3	2	2.6597	1.0902
MGH54_P10_H02	0.0478927154062	green3	2	3.1532	1.4647
MGH54_P10_H03	0.0141081624564	green3	2	2.0783	1.1878
MGH54_P10_H04	-0.179914558256	green3	2	3.0661	1.2308
MGH54_P10_H05	0.122821522559	green3	2	2.7858	1.6102
MGH54_P10_H06	-0.482413089036	green3	2	3.4137	1.1757
MGH54_P10_H07	0.120937242156	green3	2	2.959	1.5395
MGH54_P10_H08	-0.92960011163	red	1	3.5606	1.0144
MGH54_P10_H09	-0.0471062117597	green3	2	2.5013	0.99639
MGH54_P10_H10	0.372582553238	green3	2	2.9911	1.8941
MGH54_P10_H11	-0.00222165071303	green3	2	2.6381	1.3138
MGH54_P10_H12	0.0661848507133	green3	2	2.7717	1.4849
MGH54_P11_A01	-0.394305945443	green3	2	2.8375	0.83835
MGH54_P11_A02	0.78327139998	blue	3	3.4713	2.004
MGH54_P11_A03	-0.00743620341304	green3	2	2.7316	1.3231
MGH54_P11_A04	0.131245545675	green3	2	2.6853	1.8949
MGH54_P11_A05	1.18752139134	black	0	3.8848	2.114
MGH54_P11_A06	-0.383974087002	green3	2	3.296	1.1808
MGH54_P11_A08	3.08337002092	black	0	3.9624	3.0919
MGH54_P11_A09	-0.0546269431652	green3	2	2.0912	1.3051
MGH54_P11_A10	-0.658155711959	red	1	2.4649	2.9353
MGH54_P11_A11	-0.194148332	green3	2	2.5592	0.71194
MGH54_P11_A12	-0.898457424147	red	1	3.0993	0.68077
MGH54_P11_B01	-0.172362648523	green3	2	2.9484	1.1795
MGH54_P11_B02	-0.212563562548	green3	2	2.7832	1.0079
MGH54_P11_B03	-0.11746038815	green3	2	4.2226	1.5898
MGH54_P11_B04	0.101523425875	green3	2	3.0002	1.511
MGH54_P11_B05	0.244992816069	green3	2	2.101	0.61447
MGH54_P11_B06	-0.515706436584	green3	2	2.8125	0.67356
MGH54_P11_B08	0.691821633834	blue	3	3.0093	2.5393
MGH54_P11_B09	-0.0882116482825	green3	2	2.7257	1.1577
MGH54_P11_B10	-0.134864868305	green3	2	2.126	1.4531
MGH54_P11_B11	-0.673692455246	red	1	3.0312	0.78073
MGH54_P11_B12	1.11998556933	black	0	1.3057	0.38847
MGH54_P11_C01	0.142113556564	green3	2	3.8353	1.6196
MGH54_P11_C02	-0.649858523018	red	1	1.1023	1.3109
MGH54_P11_C03	NA	black	0	2.4924	0
MGH54_P11_C04	-0.735907076069	red	1	3.0135	0.71282
MGH54_P11_C05	-0.731806233623	red	1	3.4867	1.0738
MGH54_P11_C06	-0.465497199961	green3	2	2.9394	0.87184
MGH54_P11_C07	-0.0600098079156	green3	2	3.0651	1.3448
MGH54_P11_C08	0.703669707819	blue	3	3.0199	3.8405
MGH54_P11_C09	0.821339066315	blue	3	4.0657	1.9275
MGH54_P11_C10	-0.772707031372	red	1	2.3824	2.8069
MGH54_P11_C12	0.0547932069054	green3	2	3.1273	1.4678
MGH54_P11_D01	3.05495932749	black	0	3.7857	3.3681
MGH54_P11_D02	0.381000170808	green3	2	3.5733	1.722
MGH54_P11_D03	NA	black	0	1.9891	0
MGH54_P11_D04	0.38318730533	green3	2	1.8824	0.68706
MGH54_P11_D05	-0.0191557694011	green3	2	2.4174	0.88206
MGH54_P11_D06	1.68822421549	black	0	3.3265	3.2288
MGH54_P11_D07	-0.895031806268	red	1	3.2377	0.81065
MGH54_P11_D08	0.248221618632	green3	2	2.9061	1.7668
MGH54_P11_D09	-0.407655885618	green3	2	3.2663	1.1499
MGH54_P11_D10	0.239999956465	green3	2	2.0966	0.64801
MGH54_P11_D11	0.702158655337	blue	3	1.5455	0.57434
MGH54_P11_D12	NA	black	0	1.6211	0
MGH54_P11_E01	0.109358866378	green3	2	2.1223	0.98623
MGH54_P11_E02	-0.213185614606	green3	2	3.1109	1.2216
MGH54_P11_E03	2.06221428767	black	0	3.3674	3.888
MGH54_P11_E04	-0.0961340214972	green3	2	2.4803	2.0029
MGH54_P11_E05	0.482098443184	green3	2	1.7929	0.6332
MGH54_P11_E06	-0.38028981648	green3	2	1.6906	1.4292
MGH54_P11_E07	-0.00200349788082	green3	2	3.0545	1.4005
MGH54_P11_E08	0.00483885547514	green3	2	2.3707	1.2277
MGH54_P11_E09	-1.19722392482	black	0	2.4383	3.4057
MGH54_P11_E10	-0.965664755649	black	0	2.8823	0.35614
MGH54_P11_E11	-0.0918317724166	green3	2	1.9716	1.3057
MGH54_P11_E12	-0.206663872472	green3	2	3.2938	1.301
MGH54_P11_F01	-0.0210753377687	green3	2	2.3408	0.47197
MGH54_P11_F02	2.7396405543	black	0	3.5408	3.9282
MGH54_P11_F03	-0.716131101346	red	1	2.7621	0.38626
MGH54_P11_F04	-0.0855399634015	green3	2	2.6602	1.1077
MGH54_P11_F05	-0.00866843040664	green3	2	2.043	1.2179
MGH54_P11_F06	-0.125997696269	green3	2	2.7976	1.146
MGH54_P11_F07	0.482673749087	green3	2	3.1507	1.9034
MGH54_P11_F08	0.224311713631	green3	2	2.1087	0.66812
MGH54_P11_F09	0.736210131424	blue	3	3.7636	1.9065
MGH54_P11_F10	-0.0275575927274	green3	2	2.4521	0.96199
MGH54_P11_F11	0.389679512807	green3	2	1.5094	0.83026
MGH54_P11_F12	0.322924485312	green3	2	3.0439	1.7774
MGH54_P11_G01	7.41317122127	black	0	4.459	4.7127
MGH54_P11_G02	0.0405687032268	green3	2	1.6817	1.101
MGH54_P11_G03	0.435147159977	green3	2	1.4038	0.80983
MGH54_P11_G04	0.0882880970747	green3	2	2.7562	1.545
MGH54_P11_G05	-0.92725923038	red	1	2.6057	3.765
MGH54_P11_G06	-0.380627288551	green3	2	3.0902	1.0683
MGH54_P11_G07	-0.00192429150178	green3	2	2.2892	0.23511
MGH54_P11_G08	0.230532749192	green3	2	2.942	1.7071
MGH54_P11_G09	-0.0257284054911	green3	2	3.4117	1.4558
MGH54_P11_G10	-0.114203701518	green3	2	3.4714	1.4152
MGH54_P11_G11	0.000619208514961	green3	2	2.4268	1.2612
MGH54_P11_G12	0.219325416597	green3	2	2.8402	1.7845
MGH54_P11_H01	0.185793910777	green3	2	2.8873	1.6668
MGH54_P11_H02	NA	black	0	4.3402	0
MGH54_P11_H03	4.14221336355	black	0	3.8389	4.2506
MGH54_P11_H04	0.715955379952	blue	3	3.128	2.2308
MGH54_P11_H05	0.228345292978	green3	2	2.884	1.7506
MGH54_P11_H06	-0.0221904160827	green3	2	1.3807	1.0881
MGH54_P11_H07	0.0353505093287	green3	2	2.3115	0.59455
MGH54_P11_H08	0.233520437564	green3	2	3.2629	1.629
MGH54_P11_H09	0.261415161042	green3	2	3.2878	1.6503
MGH54_P11_H10	0.0308568830846	green3	2	2.2931	1.111
MGH54_P11_H11	0.0618648630061	green3	2	2.8146	1.4668
MGH54_P11_H12	-0.45551604235	green3	2	3.6412	1.2863
MGH54_P12_A01	0.0013107808257	green3	2	2.4759	1.334
MGH54_P12_A02	0.0385280402269	green3	2	2.3167	0.67987
MGH54_P12_A03	-0.182576011993	green3	2	1.7849	1.3185
MGH54_P12_A04	-0.0613777990618	green3	2	2.7912	1.2443
MGH54_P12_A05	1.14946476389	black	0	3.3221	2.4615
MGH54_P12_A06	0.423977337817	green3	2	4.3196	1.7929
MGH54_P12_A07	NA	black	0	1.4579	0
MGH54_P12_A08	-0.301732128766	green3	2	2.7113	3.5111
MGH54_P12_A09	0.114999676252	green3	2	2.1496	0.94636
