Cell_name	Zvalue	Color	Cluster	ATM	CFLAR
97_P3_E09	NA	black	0	0	2.4465
97_P3_B08	NA	black	0	0	0.094912
97_P3_B12	0.981463432107	green3	2	0.038436	1.6126
97_P3_E05	-0.113179673812	green3	2	1.0963	2.0496
97_P3_D03	0.320727201525	green3	2	0.19787	2.3763
97_P3_D11	-0.18617035059	green3	2	1.107	1.6817
97_P3_H11	4.92517670087	black	0	2.3752	7.2429
97_P3_C10	NA	black	0	0	3.782
97_P3_G08	0.176831541722	green3	2	0.63134	2.2394
97_P3_F06	-0.564273061499	green3	2	2.281	2.434
97_P3_C01	0.0314971467177	green3	2	0.85917	2.5077
97_P3_A04	NA	black	0	0	1.5251
97_P3_C09	-0.689189719416	green3	2	3.127	2.5782
97_P3_D10	0.625208489449	green3	2	0.060739	2.0538
97_P3_H07	0.225587522203	green3	2	0.063503	2.5668
97_P3_E01	-0.242360577965	green3	2	1.4505	2.3431
97_P3_E03	-1.61771803059	black	0	2.3978	1.6745
97_P3_B10	-0.0207980035809	green3	2	0.92296	0.94186
97_P3_F05	NA	black	0	0	2.5378
97_P3_G12	NA	black	0	0	2.1483
97_P3_B04	0.576849185171	green3	2	2.6019	3.3206
97_P3_B02	-0.70944236521	green3	2	1.4921	1.4803
97_P3_B07	0.0496523399226	green3	2	1.06	3.6759
97_P3_G02	-1.42406204657	red	1	3.2313	2.237
97_P3_G11	0.159724462042	green3	2	0.29748	2.5852
97_P3_F11	-0.443880906752	green3	2	2.6608	2.6292
97_P3_H03	1.34616109197	green3	2	1.9441	4.5311
97_P3_C02	-0.831182936348	green3	2	2.7814	2.4147
97_P3_G06	-0.558425761997	green3	2	2.051	2.3349
97_P3_B01	NA	black	0	0	3.7178
97_P3_B05	1.11603848448	green3	2	1.6897	4.7743
97_P3_E10	-0.691098352442	green3	2	1.8832	2.0742
97_P3_G01	0.0324283532645	green3	2	0.60027	2.7649
97_P3_A08	-0.594738893945	green3	2	1.5671	1.8319
97_P3_A03	-0.424360182784	green3	2	3.4332	2.7508
97_P3_B03	0.358435735754	green3	2	1.52	3.6498
97_P3_D01	NA	black	0	0	5.3425
97_P3_G03	0.354566181641	green3	2	0.32193	2.2209
97_P3_E11	0.095011840868	green3	2	0.23756	2.7077
97_P3_D04	-0.521568776399	green3	2	2.5008	2.5383
97_P3_A11	-1.03210880507	green3	2	2.8034	2.3004
97_P3_C12	NA	black	0	0	3.0481
97_P3_D02	-0.78779706339	green3	2	2.9581	2.4885
97_P3_E08	-0.318358223678	green3	2	1.4688	2.2032
97_P3_D05	-0.0210404571337	green3	2	0.096262	2.8783
97_P3_D12	-1.16926690131	red	1	2.0844	1.7634
97_P3_D09	-0.60050093169	green3	2	1.3852	1.4212
97_P3_F01	-0.0240830785657	green3	2	0.13881	2.885
97_P3_F07	0.343001945492	green3	2	0.21785	2.3288
97_P3_B11	0.370606877983	green3	2	2.2287	3.2434
97_P3_H05	NA	black	0	0	2.0885
97_P3_F12	-0.486985781574	green3	2	2.1033	2.4308
97_P3_F04	-0.161146391563	green3	2	0.67897	3.4613
97_P3_C11	0.814197846049	green3	2	0.14666	1.688
97_P3_F08	-1.26911507012	red	1	2.3702	1.9176
97_P3_C05	-1.54751824169	black	0	1.856	1.0531
97_P3_F09	0.10071770337	green3	2	0.78994	2.1437
97_P3_G05	-0.647051238153	green3	2	2.2409	2.3468
97_P3_A10	-1.23284543584	red	1	2.26	1.8635
97_P3_A05	-0.472338362485	green3	2	2.5351	2.5823
97_P3_C06	-0.0987775031734	green3	2	1.0731	2.0293
97_P3_F02	-0.138248562438	green3	2	2.4158	2.8086
97_P3_D07	0.0866939208867	green3	2	2.5787	2.9808
97_P3_C08	-0.255854376524	green3	2	1.3929	2.2403
97_P3_A01	-0.266978178714	green3	2	0.089498	3.1894
97_P3_H04	1.04966092965	green3	2	0.082703	1.451
97_P3_D08	0.156331623505	green3	2	1.1322	4.2947
97_P3_E06	-1.24116688684	red	1	2.7636	2.1577
97_P3_E12	0.696875248064	green3	2	0.10434	1.913
97_P3_A02	0.403566926945	green3	2	0.51096	1.7945
97_P3_B06	NA	black	0	0	2.6142
97_P3_H10	-0.357419409344	green3	2	0.73466	4.3327
97_P5_B09	-0.0347989674947	green3	2	1.0072	2.2179
97_P5_C06	-0.00751905467452	green3	2	2.0986	2.8994
97_P5_B10	-0.000358450289275	green3	2	0.98404	3.4903
97_P6_G02	-0.0285433319798	green3	2	1.269	2.7786
97_P6_E06	-0.0136733438859	green3	2	0.99639	2.4967
97_P6_A03	-0.323300642756	green3	2	1.5965	2.33
97_P5_F07	-0.48582456784	green3	2	2.2696	2.496
97_P5_B05	-0.368014752081	green3	2	0.15704	3.3549
97_P6_B11	-0.497167613447	green3	2	2.1177	2.4273
97_P6_E08	0.149057314447	green3	2	0.54399	2.4558
97_P6_A09	-0.20022454243	green3	2	2.9435	2.8166
97_P6_B04	0.0567024573087	green3	2	0.5008	2.7244
97_P5_A02	-0.574794721474	green3	2	1.797	2.1398
97_P5_C02	-0.408421067696	green3	2	1.6608	2.2501
97_P6_F09	-0.0450290834987	green3	2	0.48749	2.967
97_P5_A04	6.6470443808	black	0	3.8575	5.6178
97_P5_C04	0.207891968579	green3	2	0.42975	2.4144
97_P6_D07	-0.0504095654626	green3	2	1.54	2.7929
97_P6_A12	-0.615834106807	green3	2	2.0817	2.2948
97_P6_C06	-0.0107944606166	green3	2	0.98914	4.0122
97_P6_H04	0.0668144566424	green3	2	1.9549	2.9791
97_P5_D09	0.0350644075107	green3	2	0.88362	2.2747
97_P6_F03	0.504019555245	green3	2	0.27501	2.0065
97_P6_F11	-0.0616357385985	green3	2	0.088142	2.9296
97_P6_H09	-0.0647373947695	green3	2	1.3956	2.7194
97_P6_B08	0.221908219405	green3	2	0.086784	2.5646
97_P5_A10	0.00931224989219	green3	2	0.85519	2.7761
97_P6_H07	-0.690205057731	green3	2	0.14535	3.7679
97_P6_C09	0.578795055576	green3	2	0.084064	2.0946
97_P5_G04	-0.0925128161045	green3	2	0.72072	3.272
97_P6_H01	NA	black	0	0	2.8564
97_P5_B06	-0.138998044407	green3	2	0.92448	4.5777
97_P5_E04	-0.0714226672078	green3	2	0.1903	2.9568
97_P6_B10	0.18350277603	green3	2	2.0728	3.0937
97_P6_F04	-0.307129136686	green3	2	1.8119	2.4957
97_P5_E07	0.0270639942836	green3	2	0.54992	2.7904
97_P5_G02	0.476038645094	green3	2	1.3929	4.2753
97_P5_C11	-0.233627958422	green3	2	0.15316	3.172
97_P5_A03	0.436419583532	green3	2	1.9195	3.4255
97_P6_B02	0.00110703494835	green3	2	0.91456	2.8498
97_P6_H12	0.673908779077	green3	2	0.082703	1.9679
97_P6_F12	-0.920324326836	green3	2	0.42868	4.6178
97_P6_A02	-1.68552326011	black	0	0.27977	5.3539
97_P5_C12	0.771217666533	green3	2	2.4916	3.4931
97_P5_C01	0.186239521331	green3	2	0.54597	2.3477
97_P5_B07	0.411633282441	green3	2	0.17632	2.2546
97_P5_A08	-0.54300600067	green3	2	1.33	1.3835
97_P6_H08	0.305442714574	green3	2	0.07861	2.4589
97_P5_E11	-0.370017021837	green3	2	0.090853	3.3188
97_P6_A01	-1.07728094717	green3	2	2.3967	2.0817
97_P6_G01	-0.033725328027	green3	2	0.65535	2.9871
97_P5_D10	0.133531082511	green3	2	0.30334	2.6283
97_P5_C10	0.247416083126	green3	2	1.8143	3.2311
97_P6_C11	0.0618687662288	green3	2	0.86552	1.934
97_P6_E07	-0.0107291220741	green3	2	0.96791	3.5385
97_P6_E05	-0.01606799844	green3	2	0.069015	2.8705
97_P5_G07	0.048458457162	green3	2	0.31615	2.7732
97_P5_D04	0.330965255175	green3	2	0.58111	1.8172
97_P6_B03	0.207471123301	green3	2	1.24	3.8332
97_P5_H01	0.106739329913	green3	2	0.069015	2.7161
97_P6_A11	-0.236708697712	green3	2	1.7545	2.5634
97_P6_E09	-0.146024322111	green3	2	1.3063	2.4195
97_P6_A10	-0.0640455107057	green3	2	0.32769	2.9697
97_P5_E02	0.0112197364187	green3	2	0.1635	2.8373
97_P6_D03	-0.539474739603	green3	2	3.2243	2.6702
97_P5_A09	-0.0608429494854	green3	2	1.473	2.7553
97_P6_B12	0.21420233488	green3	2	0.42653	2.4033
97_P5_H10	-0.0218394223252	green3	2	1.2284	2.7897
97_P6_A04	-0.00123064688643	green3	2	1.0065	2.8424
97_P5_B12	-0.819924602449	green3	2	0.15316	3.9437
97_P5_A12	-0.574727075773	green3	2	0.45733	4.0495
97_P5_F08	0.425864108702	green3	2	0.1635	2.2434
97_P6_E04	0.61267631182	green3	2	1.91	3.6495
97_P6_D04	-0.214756788579	green3	2	1.2247	2.0279
97_P5_D02	-0.248224007054	green3	2	0.36961	3.316
97_P6_G10	-0.33721337181	green3	2	1.9294	2.5127
97_P5_B04	-0.545839068146	green3	2	0.64155	4.5123
97_P6_E03	0.186801378	green3	2	0.38515	2.4913
97_P5_E05	-2.06890981195	black	0	0.24245	5.7378
97_P5_G05	0.0436544223796	green3	2	0.43296	2.7681
97_P5_D03	NA	black	0	0	1.7321
97_P5_C07	-0.619429875298	green3	2	1.3768	1.3533
97_P6_C12	0.0772947661075	green3	2	1.1316	3.4687
97_P6_B09	0.438518325519	green3	2	0.13356	2.2476
97_P5_D07	0.195726554101	green3	2	0.27501	2.5336
97_P6_A05	-0.030299332588	green3	2	1.1204	2.6663
97_P5_C08	0.382903148605	green3	2	0.19156	2.2863
97_P5_B03	-0.229738189749	green3	2	0.44042	3.3389
97_P6_G08	-0.749675505024	green3	2	1.8871	2.0097
97_P6_D12	0.00504302956116	green3	2	0.99277	3.2614
97_P6_D01	0.209906974943	green3	2	1.4688	3.3732
97_P5_H08	0.399659776179	green3	2	0.12565	2.3074
97_P6_C07	-0.197436007937	green3	2	0.70576	3.6505
97_P6_C02	-0.349047350127	green3	2	1.5286	2.2157
97_P5_F02	0.0841062548756	green3	2	0.60312	2.5996
97_P5_F04	-0.017514060577	green3	2	0.90072	3.1401
97_P5_H02	-0.0867053203072	green3	2	1.1979	2.48
97_P6_C08	-0.0344692990489	green3	2	0.81967	3.1222
97_P5_E03	-0.375884170765	green3	2	0.1635	3.3696
97_P6_D05	0.228591096647	green3	2	0.31267	2.4571
97_P5_D01	-0.390163814246	green3	2	1.334	1.7858
97_P6_F05	1.07439786619	green3	2	0.032806	1.4988
97_P5_H06	0.280474637066	green3	2	0.13225	2.4691
97_P5_H11	0.145646438419	green3	2	0.16479	2.6473
97_P5_E06	-0.157937740398	green3	2	1.2957	2.3679
97_P6_H02	-0.390227733835	green3	2	0.78994	4.7641
97_P6_A08	-0.225382196939	green3	2	0.45733	3.3453
97_P5_B02	0.0367045051906	green3	2	0.83996	2.518
97_P5_E10	-0.258124799928	green3	2	0.42438	3.3809
97_P5_B11	-0.589858102775	green3	2	1.4573	1.6299
97_P6_G07	0.199256202355	green3	2	0.69688	1.9467
97_P5_A05	0.492285630978	green3	2	1.3868	4.3545
97_P5_A11	-0.138609990858	green3	2	1.3443	2.4852
97_P6_A06	0.319998895685	green3	2	0.13356	2.4136
97_P6_F07	-0.126839611805	green3	2	1.8294	2.7349
97_P6_G04	0.131361741549	green3	2	0.4844	2.5499
97_P6_B05	-1.38179399534	red	1	3.0131	2.1805
97_P5_D06	0.105205125835	green3	2	0.81803	1.8879
97_P6_F08	0.269150996635	green3	2	0.60975	1.9497
97_P5_F06	-1.20817462352	red	1	0.14666	4.4225
97_P5_D08	0.0838264004941	green3	2	0.81721	2.1368
97_P5_G11	-0.233058662891	green3	2	0.70044	3.7643
97_P6_F10	-0.488083014432	green3	2	1.5563	1.9996
97_P5_H07	NA	black	0	0	3.9354
97_P5_A07	-0.361886450009	green3	2	0.6663	4.0794
97_P6_G11	0.0545754768258	green3	2	0.48336	2.734
97_P5_C03	0.0238012921106	green3	2	0.5724	2.7962
97_P5_F01	0.0159669854195	green3	2	0.848	2.715
97_P6_E01	0.383478775086	green3	2	2.7564	3.1672
97_P5_F03	-0.404246766967	green3	2	0.6397	4.1173
97_P5_B01	-0.365813221032	green3	2	2.2333	2.5881
97_P6_H03	0.182129569269	green3	2	0.071763	2.6199
97_P6_E12	2.93851929706	black	0	3.7004	4.1776
97_P5_G10	0.209497990791	green3	2	0.48749	2.355
97_P5_C05	0.0875003160141	green3	2	1.101	3.7937
97_P6_D11	0.317441267259	green3	2	0.2916	2.3153
97_P5_H09	-0.0325586451976	green3	2	0.77484	3.0555
97_P6_B06	0.149537141543	green3	2	0.20664	2.6311
97_P5_F09	-0.454085673828	green3	2	1.8094	2.3048
97_P6_F02	-0.704000985151	green3	2	2.766	2.4883
97_P5_D11	-0.318002344648	green3	2	0.26303	3.3537
97_P5_H03	0.451623182579	green3	2	1.4335	4.0627
97_P5_D05	0.129507533563	green3	2	1.1427	3.8704
97_P6_H05	-0.104399060761	green3	2	0.95233	4.6523
97_P6_D09	-0.136896118485	green3	2	0.2857	3.0803
97_P6_G09	-0.247866856792	green3	2	1.8327	2.5809
97_P6_D08	NA	black	0	0	3.4668
97_P5_G06	0.331709116011	green3	2	0.35389	2.2311
97_P5_A01	-0.137654359168	green3	2	1.3414	2.4849
97_P6_H10	-0.884167851897	green3	2	0.23756	4.1519
97_P5_G01	0.232334095308	green3	2	0.5888	2.1326
97_P6_E02	-0.655834336314	green3	2	2.1378	2.2875
97_P6_B01	0.0323824859504	green3	2	0.88127	2.3576
97_P5_F10	0.0478453408925	green3	2	1.3196	3.0397
97_P6_C10	0.468482173901	green3	2	1.355	4.4197
97_P5_C09	0.0615978221555	green3	2	0.83431	2.2699
97_P5_E12	-0.0203110916673	green3	2	1.0236	2.5343
97_P5_E01	-0.0517009364523	green3	2	2.2388	2.8651
97_P6_D02	0.00206973650554	green3	2	0.93357	2.7997
97_P6_A07	-0.535536781144	green3	2	2.2228	2.4359
97_P5_G03	0.0353923329738	green3	2	1.3984	2.9802
97_P6_G12	-0.308822856419	green3	2	0.1865	3.2916
97_P6_C03	0.508933084883	green3	2	0.38294	1.8258
97_P6_H06	-0.061855520531	green3	2	0.074505	2.9283
97_P5_E09	NA	black	0	0	2.0293
97_P6_C01	-0.0997152926022	green3	2	2.1535	2.8141
97_P6_G03	0.8419467016	green3	2	0.10165	1.7133
97_P5_G12	0.952568884068	green3	2	2.3179	3.7201
97_P5_G09	-0.446437596448	green3	2	1.538	2.0482
97_P5_H04	0.165256727368	green3	2	0.32539	2.5639
MGH97_P7_B05	0.455640391896	green3	2	0.21785	2.1512
MGH97_P7_E10	0.209487938382	green3	2	0.58688	2.2123
MGH97_P7_A02	0.226124366825	green3	2	1.2179	4.0542
MGH97_P7_C01	-0.0532267785241	green3	2	1.0186	2.0776
MGH97_P7_D06	-0.638818970285	green3	2	3.6657	2.6848
MGH97_P7_H08	0.533238846729	green3	2	0.28451	1.9419
MGH97_P7_G11	NA	black	0	0	4.299
MGH97_P7_A08	-0.172638464218	green3	2	0.33228	3.1595
MGH97_P7_F07	-0.00773160651304	green3	2	1.8887	2.8916
MGH97_P7_C04	0.463964835326	green3	2	0.11237	2.2277
MGH97_P7_C02	-0.658355567157	green3	2	1.9572	2.1709
MGH97_P7_F10	0.225238607738	green3	2	1.4399	3.4429
MGH97_P7_H05	-0.447375918202	green3	2	1.7031	2.2299
MGH97_P7_B04	0.994376064163	green3	2	3.7464	3.3571
MGH97_P7_F09	0.0346337912498	green3	2	0.87578	2.3623
MGH97_P7_H02	NA	black	0	0	3.3677
MGH97_P7_C11	-2.07800316208	black	0	0.12697	5.4107
MGH97_P7_G07	0.914164626829	green3	2	0.060739	1.6708
MGH97_P7_F06	-0.470228567833	green3	2	0.12168	3.4647
MGH97_P7_A06	-1.3140684079	red	1	2.9296	2.1849
MGH97_P7_D12	NA	black	0	0	2.2023
MGH97_P7_B02	-1.68532848233	black	0	3.1075	2.0594
MGH97_P7_E03	NA	black	0	0	1.9917
MGH97_P7_D02	0.341770355161	green3	2	0.32654	2.24
MGH97_P7_B11	-0.302436513653	green3	2	0.070389	3.2253
MGH97_P7_E09	0.306801094753	green3	2	0.6332	1.7172
MGH97_P7_B01	-2.47824926857	black	0	3.0193	1.5988
MGH97_P7_G06	0.441175562327	green3	2	0.30685	2.0786
MGH97_P7_B07	-0.158653526755	green3	2	0.66721	3.4316
MGH97_P7_C05	-0.645574015828	green3	2	2.2449	2.3499
MGH97_P7_E07	NA	black	0	0	1.9631
MGH97_P7_B12	-0.164628400979	green3	2	0.72421	3.5724
MGH97_P7_H07	0.137063975609	green3	2	1.2203	3.5402
MGH97_P7_D04	0.055695191852	green3	2	0.8472	2.257
MGH97_P7_C06	NA	black	0	0	2.0538
MGH97_P7_G09	0.533128786883	green3	2	0.25942	1.9764
MGH97_P7_E06	-2.27302856609	black	0	3.8014	2.0597
MGH97_P7_F04	0.472667350059	green3	2	0.23634	2.105
MGH97_P7_C09	-0.596496759636	green3	2	1.779	2.0949
MGH97_P7_G03	0.0522075121353	green3	2	0.51299	2.7323
MGH97_P7_H01	-0.754570697705	green3	2	2.373	2.3182
MGH97_P7_B06	0.633044475861	green3	2	0.30334	1.7281
MGH97_P7_C08	-1.44994309086	red	1	2.56	1.9142
MGH97_P7_E08	-1.07527585838	green3	2	2.8193	2.2804
MGH97_P7_F01	0.219027920207	green3	2	0.7277	1.6622
MGH97_P7_H03	-0.138545335996	green3	2	1.373	2.513
MGH97_P7_B10	-0.764103480752	green3	2	2.1434	2.1903
MGH97_P7_E11	0.60200868914	green3	2	2.8576	3.2882
MGH97_P7_C03	4.61038564586	black	0	3.3224	5.2082
MGH97_P7_H12	1.14684202538	green3	2	0.084064	1.3115
MGH97_P7_D07	0.358202809667	green3	2	0.2228	2.3013
MGH97_P7_A11	-0.534515985918	green3	2	2.2681	2.4542
MGH97_P7_A01	NA	black	0	0	2.1204
MGH97_P7_F12	-1.36056457167	red	1	2.1574	1.6608
MGH97_P7_F08	-1.16350883281	red	1	1.9723	1.6471
MGH97_P7_D11	-0.468036076462	green3	2	1.5801	2.0663
MGH97_P7_H09	NA	black	0	0	1.918
MGH97_P7_D09	-0.173141074639	green3	2	1.0779	1.5709
MGH97_P7_C12	0.55970762106	green3	2	0.14926	2.0604
MGH97_P7_H11	-2.54771151277	black	0	0.062122	5.7508
MGH97_P7_A04	0.738171247455	green3	2	0.089498	1.873
MGH97_P7_H06	0.531586862151	green3	2	0.098958	2.1457
MGH97_P7_F03	0.48920902125	green3	2	0.34255	1.9373
MGH97_P7_A07	0.238236113793	green3	2	1.3973	3.5384
MGH97_P7_F11	-0.127151452421	green3	2	1.2054	2.3208
MGH97_P7_G08	-0.220242267948	green3	2	2.2531	2.7194
MGH97_P7_E02	-0.0886486165207	green3	2	0.17249	2.9782
MGH97_P7_C07	-0.628239854847	green3	2	1.5792	1.7954
MGH97_P7_A09	NA	black	0	0	2.4182
MGH97_P7_B09	0.319665441962	green3	2	3.0238	3.1079
MGH97_P7_G10	-1.06678111306	green3	2	2.6041	2.1972
MGH97_P7_G02	-2.2616611767	black	0	3.2633	1.846
MGH97_P7_H04	-0.50273184454	green3	2	0.05797	3.4603
MGH97_P7_G01	NA	black	0	0	2.6982
MGH97_P7_E05	-1.24654931174	red	1	3.8045	2.4623
MGH97_P7_E04	NA	black	0	0	2.5046
MGH97_P7_E01	-0.203936177213	green3	2	1.3225	2.2711
MGH97_P7_F05	-0.375691186563	green3	2	0.77737	4.6277
MGH97_P7_D05	-2.02448831647	black	0	2.6528	1.6012
MGH97_P7_A03	-0.0273000875572	green3	2	1.107	2.6693
MGH97_P7_B03	1.50037799943	green3	2	3.1266	3.7256
MGH97_P7_A05	NA	black	0	0	2.3196
MGH97_P7_D03	-0.402126183626	green3	2	2.5472	2.6346
MGH97_P7_F02	1.03210080424	green3	2	2.9201	3.5296
MGH97_P7_G05	NA	black	0	0	1.7626
MGH97_P7_D08	0.188146796874	green3	2	0.28806	2.5405
MGH97_P7_G04	0.0562544203842	green3	2	0.87342	1.9054
MGH97_P8_A11	-1.86281962539	black	0	2.5494	1.6257
MGH97_P10_A12	0.578580394788	green3	2	0.049631	2.1237
MGH97_P10_E09	-0.125012565134	green3	2	0.8512	3.8486
MGH97_P9_B12	0.657011341789	green3	2	1.8651	3.7462
MGH97_P10_D07	-0.713171549244	green3	2	2.0694	2.1919
MGH97_P8_D11	-0.230210517363	green3	2	1.4281	2.3454
MGH97_P8_G05	-0.16762628235	green3	2	1.5661	2.5821
MGH97_P9_C05	0.779767583664	green3	2	0.082703	1.8242
MGH97_P8_D03	0.278715889362	green3	2	3.3953	3.0723
MGH97_P8_H05	0.376368082229	green3	2	0.30801	2.1953
MGH97_P10_A09	0.33998721778	green3	2	0.14012	2.3821
MGH97_P10_E03	0.114679765577	green3	2	0.15445	2.6931
MGH97_P10_D04	-0.583813593445	green3	2	2.1489	2.3601
MGH97_P9_D12	-0.800325385907	green3	2	0.13093	3.8915
MGH97_P8_H06	0.0174761205235	green3	2	0.26544	2.8278
MGH97_P8_H11	-0.458412064432	green3	2	0.094912	3.4312
MGH97_P9_F12	0.256658599202	green3	2	2.5087	3.1062
MGH97_P8_D07	0.0124820288138	green3	2	0.85758	2.7392
MGH97_P8_H02	-0.0269392357167	green3	2	0.99856	2.2636
MGH97_P8_D01	-0.452953586245	green3	2	1.6017	2.118
MGH97_P10_C04	-0.41187038307	green3	2	1.3132	1.6708
MGH97_P9_E06	NA	black	0	0	3.1575
MGH97_P8_F12	NA	black	0	0	2.9501
MGH97_P8_H01	-0.502504868967	green3	2	0.4782	3.9483
MGH97_P8_A05	0.00374441659618	green3	2	1.0676	2.9205
MGH97_P9_F10	-0.475772234843	green3	2	1.8699	2.3188
MGH97_P10_F10	0.130011190984	green3	2	2.5588	3.0117
MGH97_P9_G12	1.49859722262	green3	2	2.6699	3.9301
MGH97_P8_B04	-0.0991735768661	green3	2	0.39944	3.0542
MGH97_P8_E11	0.123116308256	green3	2	0.8335	1.2881
MGH97_P9_G10	-0.202511480459	green3	2	0.2558	3.1718
MGH97_P10_D11	-0.823043305879	green3	2	1.9989	2.0286
MGH97_P10_D01	-0.675526487176	green3	2	2.3354	2.3646
MGH97_P10_H04	-0.0707053198545	green3	2	0.7031	3.1601
MGH97_P10_D12	0.407827210328	green3	2	0.15963	2.2726
MGH97_P8_D04	-0.0814300650872	green3	2	1.3016	2.6173
MGH97_P8_F08	0.0811819251509	green3	2	1.1276	3.5224
MGH97_P9_E10	0.605209571789	green3	2	0.14926	1.9939
MGH97_P9_D11	0.0238030887477	green3	2	0.90766	1.5074
MGH97_P8_A02	NA	black	0	0	3.0976
MGH97_P9_F01	-0.0894426116317	green3	2	1.2624	2.5539
MGH97_P8_B08	-1.35844589241	red	1	3.1701	2.2491
MGH97_P8_A09	-0.778248121742	green3	2	2.2576	2.2431
MGH97_P9_A03	NA	black	0	0	4.4498
MGH97_P9_G09	0.00657326902302	green3	2	0.83188	2.8162
MGH97_P10_E02	-0.963397217345	green3	2	2.3288	2.1306
MGH97_P10_H08	0.24880423453	green3	2	0.16092	2.5013
MGH97_P9_G04	0.0177985337535	green3	2	2.5205	2.9315
MGH97_P8_G11	NA	black	0	0	2.0824
MGH97_P10_A06	-1.19340034154	red	1	3.3356	2.3782
MGH97_P10_F08	0.0276429126346	green3	2	0.58304	2.7832
MGH97_P8_E08	-0.179998713709	green3	2	1.1814	2.0346
MGH97_P8_G08	NA	black	0	0	0.54498
MGH97_P10_B07	0.246590699505	green3	2	0.58111	2.102
MGH97_P9_G11	-0.225871257729	green3	2	0.17632	3.171
MGH97_P8_F11	0.427152526169	green3	2	0.089498	2.2931
MGH97_P8_F05	NA	black	0	0	2.4101
MGH97_P9_A01	-1.12670303122	red	1	2.2934	1.976
MGH97_P10_F01	-0.324663099141	green3	2	0.30451	3.3955
MGH97_P8_C10	0.482170152212	green3	2	0.066261	2.236
MGH97_P8_E02	NA	black	0	0	3.8966
MGH97_P10_B05	0.497567039919	green3	2	0.42223	1.7693
MGH97_P8_G04	-0.981419565367	green3	2	2.7691	2.3188
MGH97_P9_B02	-0.763630445816	green3	2	1.6262	1.6581
MGH97_P8_H08	-1.0613866238	green3	2	0.47197	5.0055
MGH97_P8_F01	0.512171069936	green3	2	1.3746	4.4805
MGH97_P10_H09	-0.285482715418	green3	2	1.6875	2.4576
MGH97_P10_E06	NA	black	0	0	2.3752
MGH97_P10_D10	-0.306059914156	green3	2	0.1137	3.2497
MGH97_P10_A03	-0.201216222296	green3	2	3.2662	2.841
MGH97_P10_A05	1.14558437942	green3	2	2.3693	3.8515
MGH97_P10_A01	NA	black	0	0	2.0807
MGH97_P9_D09	0.482032053118	green3	2	0.092207	2.2179
MGH97_P9_D06	-0.688320740181	green3	2	3.1971	2.5917
MGH97_P9_G05	0.162206350719	green3	2	0.21039	2.6109
MGH97_P10_E05	-1.45532115473	red	1	2.0208	1.4125
MGH97_P8_F10	0.628647891028	green3	2	0.060739	2.0493
MGH97_P10_A04	0.57006493749	green3	2	0.27739	1.8867
MGH97_P9_A07	-0.106096922527	green3	2	0.42008	3.0759
MGH97_P9_A08	NA	black	0	0	2.2818
MGH97_P9_H12	0.335001595295	green3	2	0.069015	2.4249
MGH97_P10_G03	1.13518184239	green3	2	2.2827	3.9042
MGH97_P8_B03	-0.886332258972	green3	2	0.57434	5.0518
MGH97_P10_H07	-0.73733853534	green3	2	2.5301	2.3934
MGH97_P10_E01	-1.238688954	red	1	2.2726	1.8687
MGH97_P9_F11	NA	black	0	0	3.1654
MGH97_P8_B12	0.151718648027	green3	2	1.3724	3.3209
MGH97_P9_H02	NA	black	0	0	3.1062
MGH97_P9_C11	0.158921153883	green3	2	2.5876	3.031
MGH97_P8_A01	-0.0196789808841	green3	2	1.0384	2.5993
MGH97_P10_F07	NA	black	0	0	2.7135
MGH97_P10_G01	NA	black	0	0	4.4831
MGH97_P10_H05	0.477797326168	green3	2	0.10969	2.2107
MGH97_P9_F07	-0.0363435478619	green3	2	0.99567	2.0858
MGH97_P9_D08	-1.28447002564	red	1	2.3331	1.8785
MGH97_P9_E05	0.396808563572	green3	2	1.4362	3.903
MGH97_P8_B09	NA	black	0	0	2.0851
MGH97_P10_E12	1.42518310512	green3	2	0.20914	0.53107
MGH97_P10_B10	-0.172202425026	green3	2	0.8024	3.8717
MGH97_P9_E03	0.399248487814	green3	2	0.34142	2.1144
MGH97_P9_G07	-1.0701586627	green3	2	2.5678	2.1779
MGH97_P9_C09	-0.543583219121	green3	2	0.70929	4.8156
MGH97_P10_B11	-1.7528463339	black	0	2.2045	1.3718
MGH97_P9_B05	-0.0603857255286	green3	2	1.1467	2.5233
MGH97_P9_A12	0.693342791649	green3	2	2.07	3.6267
MGH97_P8_D10	NA	black	0	0	2.8714
MGH97_P8_C05	-4.86232128788	black	0	3.932	1.1434
MGH97_P9_D02	0.0607645584743	green3	2	0.69866	2.6057
MGH97_P9_D07	0.401985050914	green3	2	0.27381	2.1849
MGH97_P8_F03	-0.292449518719	green3	2	0.23389	3.296
MGH97_P8_C12	0.342960523207	green3	2	0.26303	2.2948
MGH97_P10_E10	0.376771795115	green3	2	2.5226	3.1925
MGH97_P10_H10	-0.234878627354	green3	2	2.7386	2.7759
MGH97_P10_C07	-0.741234959849	green3	2	2.3876	2.3349
MGH97_P9_E04	-0.423187461366	green3	2	1.7238	2.2821
MGH97_P8_H10	NA	black	0	0	2.9924
MGH97_P9_F03	-0.795441324212	green3	2	2.317	2.2594
MGH97_P10_C08	0.174468845202	green3	2	1.2147	3.7653
MGH97_P8_B11	NA	black	0	0	2
MGH97_P10_C01	0.0291078091672	green3	2	0.69688	2.745
MGH97_P9_D04	-0.583714055727	green3	2	2.1712	2.3707
MGH97_P10_B06	-0.487206607279	green3	2	1.6149	2.0776
